state,season,model_type,n_weeks,beta_intercept,beta_covid,beta_flu,beta_rsv,flu_mean_contribution,flu_max_contribution,flu_sum_contribution,flu_peak_week,rsv_mean_contribution,rsv_max_contribution,rsv_sum_contribution,rsv_peak_week,covid_mean_contribution,covid_max_contribution,covid_sum_contribution,covid_peak_week,total_explained_variance,dominant_pathogen
Colorado,23-24,linear_no_regularization,52,0,0.19031202262286548,0.8915009216940233,0,0.1976913944592034,0.8915009216940233,10.279952511878577,9,0,0,0,1,0.07304507092371393,0.19031202262286548,3.7983436880331234,37,14.0782961999117,Flu
Connecticut,23-24,linear_no_regularization,52,0,0.23704584018702035,0.6435059904055426,0.2740698231395454,0.1619788785531193,0.6435059904055426,8.422901684762204,26,0.051232241546350095,0.2740698231395454,2.6640765604102046,6,0.061006223931725924,0.23704584018702035,3.1723236444497473,26,14.259301889622156,Flu
District of Columbia,23-24,linear_no_regularization,52,0,0.18849656006819362,0.9877756479341855,0.3048651873246338,0.1860713742393505,0.9877756479341855,9.67571146044623,34,0.0712829718017495,0.3048651873246338,3.706714533690975,32,0.07060058166697106,0.18849656006819362,3.671230246682496,35,17.0536562408197,Flu
Florida,23-24,linear_no_regularization,52,0,0.19462578802879207,0.925330722594253,0.09832481728714731,0.25675867809833236,0.925330722594253,13.351451261113281,17,0.029142908585349195,0.09832481728714731,1.5154312464381576,34,0.05802725016356444,0.19462578802879207,3.0174170085053507,13,17.88429951605679,Flu
Hawaii,23-24,linear_no_regularization,52,0,0.2110816473400643,0.8325051870203001,0,0.26704696191945687,0.8325051870203001,13.886442019811758,48,0,0,0,1,0.08855487251375897,0.2110816473400643,4.604853370715467,30,18.491295390527224,Flu
Illinois,23-24,linear_no_regularization,52,0,0.43065368908119545,0.596186022836652,0.16087263958377238,0.14297673850833734,0.596186022836652,7.434790402433542,48,0.042603382532167555,0.16087263958377238,2.215375891672713,7,0.12682281429314193,0.43065368908119545,6.59478634324338,48,16.244952637349634,Flu
Iowa,23-24,linear_no_regularization,52,0,0.1946764476919265,0.8014736852118034,0,0.21718532916859076,0.8014736852118034,11.293637116766723,7,0,0,0,1,0.05656657028667713,0.1946764476919265,2.9414616549072106,45,14.235098771673933,Flu
Montana,23-24,linear_no_regularization,52,0,0.09191976817414109,0.6980130014990585,0.2649542082295872,0.09981240904197612,0.6980130014990585,5.190245270182759,3,0.06666672627884088,0.2649542082295872,3.466669766499725,32,0.040350754444478894,0.09191976817414109,2.0982392311129026,4,10.755154267795387,Flu
Nevada,23-24,linear_no_regularization,52,0,0.13800894255123627,1.0577823963902164,0,0.21859544638466927,1.0577823963902164,11.366963212002805,24,0,0,0,1,0.06293411066831131,0.13800894255123627,3.2725737547521883,25,14.639536966754992,Flu
New Jersey,23-24,linear_no_regularization,52,0,0.09173533865755013,0.9076727317016734,0.29407547431855857,0.17684605566135586,0.9076727317016734,9.195994894390502,42,0.06674494070543785,0.29407547431855857,3.4707369166827684,6,0.021801692548718915,0.09173533865755013,1.1336880125333832,42,13.800419823606653,Flu
New York,23-24,linear_no_regularization,52,0,0.1878411480683792,0.5070054983746436,0.3069646009476637,0.10967785610138657,0.5070054983746436,5.703248517272102,18,0.07142830137436021,0.3069646009476637,3.714271671466734,17,0.04749307901865022,0.1878411480683792,2.4696401089698115,18,11.887160297708647,Flu
Oregon,23-24,linear_no_regularization,52,0,0.23279647749952606,1.0033537379186563,0,0.24697938164151542,1.0033537379186563,12.842927845358803,40,0,0,0,1,0.09169262967039737,0.23279647749952606,4.768016742860666,4,17.610944588219468,Flu
Pennsylvania,23-24,linear_no_regularization,52,0,0.275999743434242,0.6757450321189485,0.1418897045963615,0.13676640007284757,0.6757450321189485,7.111852803788074,17,0.02972790369579639,0.1418897045963615,1.5458509921814119,32,0.07585632521386745,0.275999743434242,3.944528911121107,17,12.602232707090593,Flu
Vermont,23-24,linear_no_regularization,52,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.14184657211244156,0.6395116641001602,7.37602174984696,21,0.007941149110473963,0.040001013327514635,0.4129397537446461,48,0.14756226477777365,0.44399034790909636,7.67323776844423,47,15.462199272035836,Flu
Wyoming,23-24,linear_no_regularization,52,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.03403133275034757,0.14407010365587228,1.7696293030180734,29,0.1885479921020315,0.8512707160113576,9.804495589305636,48,0.1613274921190887,0.5254516907089191,8.389029590192612,29,19.963154482516323,RSV
Alaska,23-24,linear_no_regularization,52,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.22766407521937437,1.0080126488331511,11.838531911407468,46,0.04499712680140108,0.2228429136831292,2.339850593672857,8,0.05628394889730865,0.15513161879226714,2.9267653426600506,47,17.105147847740376,Flu
Delaware,23-24,linear_no_regularization,52,0,0.3871649333119714,0.6175210069159658,0.16895444190915995,0.13683516703062448,0.6175210069159658,7.115428685592476,33,0.031700147796334024,0.16895444190915995,1.6484076854093686,8,0.10432885983811262,0.3871649333119714,5.42510071158186,33,14.188937082583703,Flu
Georgia,23-24,linear_no_regularization,52,0,0.21507135653228104,0.7456774872402606,0.21631725746676492,0.12255347591217247,0.7456774872402606,6.372780747432971,19,0.0539683824397852,0.21631725746676492,2.8063558868688303,23,0.0780971781073102,0.21507135653228104,4.06105326158013,39,13.240189895881933,Flu
Ohio,23-24,linear_no_regularization,52,0,0.3145814106734421,0.8585071202137713,0,0.18211485681159073,0.8585071202137713,9.469972554202716,38,0,0,0,1,0.0843187016278742,0.3145814106734421,4.384572484649459,36,13.854545038852175,Flu
Utah,23-24,linear_no_regularization,52,0,0.3261084611875067,0.5694231260940891,0.09526950989505384,0.08693855109549273,0.5694231260940891,4.5208046569656215,49,0.019635865048505438,0.09526950989505384,1.0210649825222824,10,0.11054394085419833,0.3261084611875067,5.7482849244183125,49,11.290154563906217,Flu
Arkansas,23-24,linear_no_regularization,52,0,0.23574533648874219,0.7917704420497053,0.24648096904606465,0.19562508569298986,0.7917704420497053,10.172504456035472,37,0.04756505656842117,0.24648096904606465,2.4733829415579005,23,0.0788184709344891,0.23574533648874219,4.098560488593433,21,16.744447886186805,Flu
California,23-24,linear_no_regularization,52,0,0.11461488813170027,0.5578353604714611,0.46518083264714455,0.09257524144576243,0.5578353604714611,4.813912555179646,17,0.10032746245884445,0.46518083264714455,5.217028047859912,18,0.04268554169592926,0.11461488813170027,2.219648168188321,18,12.250588771227878,Flu
Indiana,23-24,linear_no_regularization,52,0,0.4857565556319131,0.6765571318679238,0.010114872337897141,0.18095836154670097,0.6765571318679238,9.40983480042845,37,0.0022855721148132965,0.010114872337897141,0.11884974997029142,37,0.14700649340606955,0.4857565556319131,7.644337657115615,37,17.173022207514357,Flu
Kansas,23-24,linear_no_regularization,52,0,0.2161736804473814,0.6485809261549096,0.03538254426001203,0.15863823480618014,0.6485809261549096,8.249188209921368,49,0.006813785900499112,0.03538254426001203,0.35431686682595376,21,0.07023016508345242,0.2161736804473814,3.651968584339527,20,12.25547366108685,Flu
Kentucky,23-24,linear_no_regularization,52,0,0.325508622478297,0.6175881215676522,0.15081994236138735,0.15748243505071666,0.6175881215676522,8.189086622637266,7,0.03120412600580428,0.15081994236138735,1.6226145523018223,6,0.11730358805294708,0.325508622478297,6.099786578753248,7,15.911487753692336,Flu
Massachusetts,23-24,linear_no_regularization,52,0,0.006683696881725618,0.9245906678303302,0.15194708788272138,0.22056882636455816,0.9245906678303302,11.469578970957024,46,0.03298904282016113,0.15194708788272138,1.7154302266483787,45,0.0018189605606648029,0.006683696881725618,0.09458594915456976,46,13.279595146759974,Flu
Michigan,23-24,linear_no_regularization,52,0,0.21164729263957316,0.975024599817962,0,0.23112310921583334,0.975024599817962,12.018401679223333,29,0,0,0,1,0.05849041450181861,0.21164729263957316,3.0415015540945682,27,15.0599032333179,Flu
New Hampshire,23-24,linear_no_regularization,52,0,0.14792909318239575,0.9785692115774902,0.010773601800675834,0.22848166402434011,0.9785692115774902,11.881046529265687,34,0.0017579303637466396,0.010773601800675834,0.09141237891482526,5,0.03919251133717127,0.14792909318239575,2.0380105895329064,34,14.010469497713418,Flu
New Mexico,23-24,linear_no_regularization,52,0,0.26955636247270226,0.9362944906008026,0,0.19290842170253583,0.9362944906008026,10.031237928531862,10,0,0,0,1,0.0803034548068761,0.26955636247270226,4.1757796499575575,25,14.20701757848942,Flu
North Carolina,23-24,linear_no_regularization,52,0,0.12841225348269805,0.7964340088520484,0.12258287289682158,0.12111469211649065,0.7964340088520484,6.2979639900575135,10,0.02820924914494487,0.12258287289682158,1.4668809555371334,8,0.05414322902329677,0.12841225348269805,2.815447909211432,10,10.580292854806078,Flu
Rhode Island,23-24,linear_no_regularization,52,0,0.01696485449689175,1.1033089020703852,0.07195598494776016,0.256031536453883,1.1033089020703852,13.313639895601915,13,0.012539075483500218,0.07195598494776016,0.6520319251420111,4,0.0043811565029169336,0.01696485449689175,0.22782013815168062,13,14.193491958895606,Flu
Louisiana,23-24,linear_no_regularization,52,0,0.0950699005630032,0.9257506019502402,0.11076243138509081,0.15937152670497212,0.9257506019502402,8.287319388658545,9,0.019653928362809887,0.11076243138509081,1.022004274866114,47,0.033781393862640556,0.0950699005630032,1.7566324808573095,18,11.06595614438197,Flu
Oklahoma,23-24,linear_no_regularization,52,0,0.26901878514771727,0.8338060732208964,0,0.16321273420204926,0.8338060732208964,8.487062178506562,36,0,0,0,1,0.08614968433251159,0.26901878514771727,4.479783585290603,7,12.966845763797165,Flu
Texas,23-24,linear_no_regularization,52,0,0.2637737634401412,0.7151633738315388,0.38027975802444597,0.17343656687752526,0.7151633738315388,9.018701477631314,14,0.07260206687028346,0.38027975802444597,3.77530747725474,43,0.0859728552047757,0.2637737634401412,4.470588470648337,39,17.26459742553439,Flu
Virginia,23-24,linear_no_regularization,52,0,0.2276028215181641,0.8061491790769629,0.19119382679946675,0.1468881045166066,0.8061491790769629,7.638181434863543,8,0.04107993236652878,0.19119382679946675,2.1361564830594966,43,0.06621656930602514,0.2276028215181641,3.4432616039133084,8,13.217599521836348,Flu
West Virginia,23-24,linear_no_regularization,52,0,0.5030417513424047,0.8158844942312712,0,0.18677686355542322,0.8158844942312712,9.712396904882006,51,0,0,0,1,0.13580316577367946,0.5030417513424047,7.0617646202313304,33,16.774161525113335,Flu
Idaho,23-24,linear_no_regularization,52,0,0.10297175718819068,0.9796945859755315,2.485457356983684e-5,0.17380062440363467,0.9796945859755315,9.037632468989003,22,5.0678651782468744e-6,2.485457356983684e-5,2.635289892688375e-4,23,0.033990796915104884,0.10297175718819068,1.767521439585454,22,10.805417437563726,Flu
Minnesota,23-24,linear_no_regularization,52,0,0.1350224556507135,0.8735385169318569,0,0.26216448000159925,0.8735385169318569,13.63255296008316,49,0,0,0,1,0.04059450860571289,0.1350224556507135,2.11091444749707,9,15.74346740758023,Flu
Nebraska,23-24,linear_no_regularization,52,0,0.3183789493196375,0.9355115903781139,0,0.19590733655754697,0.9355115903781139,10.187181500992445,49,0,0,0,1,0.09140696646618086,0.3183789493196375,4.753162256241405,35,14.94034375723385,Flu
South Dakota,23-24,linear_no_regularization,52,0,0.27090380081064036,0.839086859978283,0,0.1904658016640265,0.839086859978283,9.904221686529379,22,0,0,0,1,0.08945020356903961,0.27090380081064036,4.651410585590059,38,14.555632272119439,Flu
Wisconsin,23-24,linear_no_regularization,52,0,0.40351543117263655,0.7267162411799285,0,0.20652793234376832,0.7267162411799285,10.739452481875954,35,0,0,0,1,0.12058469065234348,0.40351543117263655,6.270403913921862,35,17.009856395797815,Flu
Arizona,23-24,linear_no_regularization,52,0,0.18280782422713465,0.5850011042930957,0.4038912389145424,0.0968188374090115,0.5850011042930957,5.034579545268599,49,0.08452475022532845,0.4038912389145424,4.3952870117170795,22,0.07746584949715458,0.18280782422713465,4.0282241738520375,22,13.458090730837718,Flu
Mississippi,23-24,linear_no_regularization,52,0,0.24509341587975308,0.7533089492686458,0.20974704388616677,0.12412808235801455,0.7533089492686458,6.454660282616755,22,0.048337577030676954,0.20974704388616677,2.5135540055952013,45,0.09631713225087646,0.24509341587975308,5.008490877045577,2,13.976705165257535,Flu
Alabama,23-24,linear_no_regularization,52,0,0.2213841962829281,0.8415094180635632,0.15568349620584013,0.14785737076033378,0.8415094180635632,7.68858327953736,27,0.029316803574630436,0.15568349620584013,1.5244737858807826,26,0.06907812644575707,0.2213841962829281,3.5920625751793684,36,12.80511964059751,Flu
Maryland,23-24,linear_no_regularization,52,0,0.17005369343405377,0.7973915609483915,0.3070014353278136,0.1403371913453347,0.7973915609483915,7.297533949957406,6,0.06059825138546102,0.3070014353278136,3.1511090720439734,45,0.052286187046472254,0.17005369343405377,2.7188817264165577,6,13.167524748417936,Flu
South Carolina,23-24,linear_no_regularization,52,0,0.08791164663633726,0.8416602798742245,0.05944643590378702,0.12158277518635892,0.8416602798742245,6.322304309690663,31,0.012266724869035418,0.05944643590378702,0.6378696931898418,19,0.034176987320867554,0.08791164663633726,1.7772033406851127,13,8.737377343565617,Flu
Tennessee,23-24,linear_no_regularization,52,0,0.09144841959211192,0.895983414468586,0.11009572575564464,0.1412232710446845,0.895983414468586,7.343610094323593,31,0.02335287043319869,0.11009572575564464,1.2143492625263315,6,0.03496729633762485,0.09144841959211192,1.8182994095564922,12,10.376258766406416,Flu
Washington,23-24,linear_no_regularization,52,0,0.12147338682349797,0.8897501124887678,0,0.2125527003392151,0.8897501124887678,11.052740417639187,44,0,0,0,1,0.053166897066097944,0.12147338682349797,2.7646786474370932,12,13.81741906507628,Flu
North Dakota,23-24,linear_no_regularization,52,0,0.43835143937504584,0.6406653031999386,0.26482669007283005,0.14916370219451308,0.6406653031999386,7.75651251411468,19,0.07257269872188132,0.26482669007283005,3.773780333537829,43,0.14480527448771352,0.43835143937504584,7.529874273361102,41,19.06016712101361,Flu
Maine,23-24,linear_no_regularization,52,0,0.28570219467057306,0.9296870490160369,0,0.24062295358266164,0.9296870490160369,12.512393586298408,24,0,0,0,1,0.07209615586152494,0.28570219467057306,3.7490001047992974,22,16.261393691097705,Flu
